date,water_temp,ph,O2,turbidity,conductivity
2022-05-02 04:00:00,17.9,7.4,8.92,14.6,178.5
2022-05-02 05:00:00,17.8,7.41,8.87,10.0,173.3
2022-05-02 06:00:00,17.7,7.41,8.84,8.3,170.0
2022-05-02 07:00:00,17.7,7.39,8.83,7.8,168.9
2022-05-02 08:00:00,17.7,7.35,8.89,7.2,167.9
2022-05-02 09:00:00,17.7,7.39,8.81,7.6,167.2
2022-05-02 10:00:00,17.7,7.38,8.81,7.4,167.0
2022-05-02 11:00:00,17.7,7.4,8.78,7.0,166.9
2022-05-02 12:00:00,17.7,7.35,8.86,7.1,167.0
2022-05-02 13:00:00,17.7,7.4,8.75,7.5,167.2
2022-05-02 14:00:00,17.7,7.41,8.72,6.8,167.2
2022-05-02 15:00:00,17.7,7.41,8.72,6.7,166.9
2022-05-02 16:00:00,17.7,7.38,8.81,6.7,166.9
2022-05-02 17:00:00,17.9,7.39,8.83,8.7,169.7
2022-05-02 18:00:00,17.8,7.4,8.79,7.3,169.4
2022-05-02 19:00:00,17.8,7.4,8.83,7.2,168.0
2022-05-02 20:00:00,17.8,7.38,8.94,6.5,167.2
2022-05-02 21:00:00,17.8,7.39,8.89,6.8,166.7
2022-05-02 22:00:00,17.7,7.41,8.93,7.1,166.5
2022-05-02 23:00:00,17.7,7.39,8.93,6.8,166.4
2022-05-03 00:00:00,17.7,7.3,9.02,6.2,166.1
2022-05-03 01:00:00,17.7,7.39,8.96,6.5,165.9
2022-05-03 02:00:00,17.7,7.38,8.98,6.3,165.8
2022-05-03 03:00:00,17.7,7.38,8.98,6.5,166.0
2022-05-03 04:00:00,18.2,7.4,9.0,28.7,185.1
2022-05-03 05:00:00,18.1,7.43,8.88,16.6,180.6
2022-05-03 06:00:00,18.0,7.4,8.86,10.6,175.7
2022-05-03 07:00:00,18.0,7.4,8.82,8.5,174.2
2022-05-03 08:00:00,17.9,7.4,8.88,7.4,173.1
2022-05-03 09:00:00,17.9,7.4,8.8,7.8,172.3
2022-05-03 10:00:00,18.0,7.38,8.8,8.1,172.1
2022-05-03 11:00:00,18.0,7.41,8.77,7.1,171.1
2022-05-03 12:00:00,18.0,7.38,8.86,6.5,170.0
2022-05-03 13:00:00,18.0,7.43,8.76,11.4,169.5
2022-05-03 14:00:00,18.0,7.42,8.73,7.6,169.2
2022-05-03 15:00:00,18.0,7.42,8.74,7.5,168.5
2022-05-03 16:00:00,18.0,7.36,8.92,5.9,166.1
2022-05-03 17:00:00,18.4,7.45,8.79,10.3,180.4
2022-05-03 18:00:00,18.3,7.44,8.82,8.7,178.5
2022-05-03 19:00:00,18.2,7.43,8.8,7.9,175.9
2022-05-03 20:00:00,18.2,7.36,8.85,6.6,176.1
2022-05-03 21:00:00,18.1,7.41,8.77,7.2,175.2
2022-05-03 22:00:00,18.1,7.43,8.75,7.0,175.2
2022-05-03 23:00:00,18.1,7.43,8.73,7.5,175.8
2022-05-04 00:00:00,18.1,7.39,8.89,6.4,174.7
2022-05-04 01:00:00,18.0,7.4,8.82,6.6,173.2
2022-05-04 02:00:00,18.0,7.39,8.91,6.8,170.5
2022-05-04 03:00:00,18.0,7.38,8.95,6.7,168.9
2022-05-04 04:00:00,18.0,7.32,9.01,5.8,168.3
2022-05-04 05:00:00,18.5,7.43,8.88,16.5,186.0
2022-05-04 06:00:00,18.4,7.44,8.84,10.4,182.8
2022-05-04 07:00:00,18.3,7.4,8.78,9.0,179.8
2022-05-04 08:00:00,18.2,7.38,8.86,8.1,179.6
2022-05-04 09:00:00,18.2,7.41,8.76,8.4,177.7
2022-05-04 10:00:00,18.3,7.39,8.75,7.8,178.1
2022-05-04 11:00:00,18.3,7.42,8.72,7.5,178.1
2022-05-04 12:00:00,18.3,7.37,8.81,7.3,176.7
2022-05-04 13:00:00,18.3,7.41,8.73,9.1,176.3
2022-05-04 14:00:00,18.3,7.42,8.74,7.6,175.6
2022-05-04 15:00:00,18.3,7.4,8.79,7.1,173.7
2022-05-04 16:00:00,18.2,7.35,8.89,7.0,172.2
2022-05-04 17:00:00,18.2,7.38,8.85,9.4,171.1
2022-05-04 18:00:00,18.5,7.43,8.78,9.6,180.4
2022-05-04 19:00:00,18.5,7.42,8.84,8.4,178.3
2022-05-04 20:00:00,18.4,7.36,8.89,7.5,176.8
2022-05-04 21:00:00,18.4,7.4,8.82,8.2,176.3
2022-05-04 22:00:00,18.4,7.39,8.82,7.8,176.2
2022-05-04 23:00:00,18.3,7.41,8.8,7.2,177.1
2022-05-05 00:00:00,18.3,7.37,8.9,6.5,175.9
2022-05-05 01:00:00,18.3,7.38,8.89,6.8,173.2
2022-05-05 02:00:00,18.3,7.37,8.94,7.1,171.6
2022-05-05 03:00:00,18.3,7.38,8.91,6.8,172.1
2022-05-05 04:00:00,18.3,7.33,9.0,5.7,169.7
2022-05-05 05:00:00,18.7,7.44,9.06,23.6,193.7
2022-05-05 06:00:00,18.7,7.44,8.92,13.4,188.6
2022-05-05 07:00:00,18.5,7.43,8.86,10.4,183.9
2022-05-05 08:00:00,18.4,7.39,8.82,8.8,181.7
2022-05-05 09:00:00,18.5,7.42,8.77,8.8,181.6
2022-05-05 10:00:00,18.5,7.42,8.75,11.8,181.0
2022-05-05 11:00:00,18.5,7.42,8.75,10.3,181.4
2022-05-05 12:00:00,18.5,7.39,8.84,7.7,178.4
2022-05-05 13:00:00,18.5,7.4,8.72,8.1,177.7
2022-05-05 14:00:00,18.5,7.39,8.76,28.4,176.1
2022-05-05 15:00:00,18.5,7.44,8.85,9.7,174.5
2022-05-05 16:00:00,18.5,7.35,8.94,9.1,172.7
2022-05-05 17:00:00,18.5,7.39,8.9,8.7,172.2
2022-05-05 18:00:00,18.6,7.4,8.83,7.5,176.9
2022-05-05 19:00:00,18.6,7.41,8.78,8.5,179.8
2022-05-05 20:00:00,18.6,7.37,8.82,8.0,176.9
2022-05-05 21:00:00,18.6,7.39,8.79,8.6,176.5
2022-05-05 22:00:00,18.6,7.39,8.78,8.1,177.1
2022-05-05 23:00:00,18.5,7.37,8.86,6.8,173.1
2022-05-06 00:00:00,18.5,7.32,8.94,6.2,172.5
2022-05-06 01:00:00,18.5,7.38,8.91,6.4,172.0
2022-05-06 02:00:00,18.5,7.37,8.95,7.4,171.1
2022-05-06 03:00:00,18.5,7.37,8.97,6.6,170.9
2022-05-06 04:00:00,18.5,7.32,9.04,5.6,169.3
2022-05-06 05:00:00,18.5,7.33,9.02,6.5,168.8
2022-05-06 06:00:00,19.0,7.42,8.9,15.6,191.9
2022-05-06 07:00:00,18.9,7.44,8.87,14.9,188.8
2022-05-06 08:00:00,18.8,7.38,8.85,8.4,186.3
2022-05-06 09:00:00,18.8,7.42,8.79,9.2,185.1
2022-05-06 10:00:00,18.8,7.43,8.78,8.6,184.8
2022-05-06 11:00:00,18.8,7.44,8.79,8.4,186.0
2022-05-06 12:00:00,18.8,7.36,8.82,7.2,183.2
2022-05-06 13:00:00,18.8,7.4,8.8,8.4,179.9
2022-05-06 14:00:00,18.8,7.37,8.79,7.4,179.8
2022-05-06 15:00:00,18.8,7.36,8.76,7.7,178.9
2022-05-06 16:00:00,18.8,7.32,8.9,6.6,176.4
2022-05-06 17:00:00,18.8,7.34,8.86,7.8,175.3
2022-05-06 18:00:00,18.8,7.34,8.88,6.4,174.6
2022-05-06 19:00:00,18.8,7.37,8.93,8.0,173.0
2022-05-06 20:00:00,18.8,7.31,8.91,6.0,174.9
2022-05-06 21:00:00,18.8,7.37,8.86,6.1,173.1
2022-05-06 22:00:00,18.8,7.38,8.93,6.5,171.3
2022-05-06 23:00:00,18.8,7.36,8.94,7.1,170.5
2022-05-07 00:00:00,18.8,7.31,9.03,5.7,169.1
2022-05-07 01:00:00,18.8,7.36,8.96,6.6,169.2
2022-05-07 02:00:00,18.8,7.36,8.95,5.9,168.9
2022-05-07 03:00:00,18.8,7.35,8.94,6.6,168.5
2022-05-07 04:00:00,18.8,7.31,8.98,9.3,168.1
2022-05-07 05:00:00,18.8,7.36,8.92,6.7,168.1
2022-05-07 06:00:00,18.8,7.35,8.89,7.6,167.9
2022-05-07 07:00:00,19.0,7.41,8.64,8.9,184.3
2022-05-07 08:00:00,18.9,7.35,8.71,7.2,181.6
2022-05-07 09:00:00,18.9,7.4,8.63,8.1,178.8
2022-05-07 10:00:00,18.9,7.37,8.64,7.1,178.6
2022-05-07 11:00:00,19.0,7.36,8.59,7.2,179.4
2022-05-07 12:00:00,19.0,7.3,8.62,6.6,180.9
2022-05-07 13:00:00,19.0,7.4,8.59,7.2,177.9
2022-05-07 14:00:00,19.0,7.39,8.63,6.8,175.1
2022-05-07 15:00:00,19.0,7.38,8.57,7.1,176.6
2022-05-07 16:00:00,19.0,7.29,8.69,6.0,173.5
2022-05-07 17:00:00,19.0,7.32,8.67,7.2,171.8
2022-05-07 18:00:00,19.0,7.39,8.7,6.8,172.1
2022-05-07 19:00:00,19.0,7.35,8.75,6.6,170.4
2022-05-07 20:00:00,18.9,7.32,8.82,5.9,170.8
2022-05-07 21:00:00,19.0,7.38,8.78,6.6,170.0
2022-05-07 22:00:00,19.0,7.39,9.87,7.1,170.0
2022-05-07 23:00:00,19.1,7.36,10.01,6.5,170.0
2022-05-08 00:00:00,19.2,7.28,9.8,5.5,171.1
2022-05-08 01:00:00,19.1,7.35,10.0,6.5,171.8
2022-05-08 02:00:00,19.1,7.36,9.98,6.7,173.0
2022-05-08 03:00:00,19.2,7.31,9.99,5.9,174.5
2022-05-08 04:00:00,19.3,7.26,9.72,5.4,175.8
2022-05-08 05:00:00,19.2,7.3,9.97,6.6,177.2
2022-05-08 06:00:00,19.2,7.34,9.96,6.4,178.2
2022-05-08 07:00:00,19.2,7.31,9.97,6.2,178.8
2022-05-08 08:00:00,19.3,7.28,9.51,5.7,181.2
2022-05-08 09:00:00,19.3,7.39,9.96,6.2,181.4
2022-05-08 10:00:00,19.3,7.38,9.97,6.1,181.9
2022-05-08 11:00:00,19.4,7.37,9.96,6.6,182.5
2022-05-08 12:00:00,19.5,7.27,9.94,5.8,183.5
2022-05-08 13:00:00,19.4,7.38,9.93,5.8,184.2
2022-05-08 14:00:00,19.4,7.37,9.9,6.1,184.8
2022-05-08 15:00:00,19.5,7.37,9.89,6.2,185.7
2022-05-08 16:00:00,19.7,7.29,9.87,5.6,186.7
2022-05-08 17:00:00,19.6,7.38,9.89,6.1,187.3
2022-05-08 18:00:00,19.6,7.39,9.89,5.9,188.0
2022-05-08 19:00:00,19.5,7.37,9.9,5.7,188.8
2022-05-08 20:00:00,19.6,7.26,9.84,5.5,189.5
2022-05-08 21:00:00,19.5,7.36,9.9,6.3,190.0
2022-05-08 22:00:00,19.5,7.34,9.91,5.9,190.6
2022-05-08 23:00:00,19.5,7.26,9.9,5.9,191.2
2022-05-09 00:00:00,19.5,7.23,9.3,5.4,191.9
2022-05-09 01:00:00,19.5,7.26,9.88,5.6,192.4
2022-05-09 02:00:00,19.5,7.3,9.89,6.2,193.0
2022-05-09 03:00:00,19.5,7.31,9.89,6.4,193.4
2022-05-09 04:00:00,19.5,7.23,9.84,5.0,194.0
2022-05-09 05:00:00,19.5,7.32,9.89,6.3,194.2
2022-05-09 06:00:00,19.4,7.31,9.9,6.3,194.6
2022-05-09 07:00:00,19.5,7.31,9.89,6.7,194.9
2022-05-09 08:00:00,19.6,7.22,9.89,5.6,195.1
2022-05-09 09:00:00,19.5,7.33,9.9,6.5,195.2
2022-05-09 10:00:00,19.5,7.31,9.9,6.2,195.4
2022-05-09 11:00:00,19.5,7.31,9.9,6.1,195.7
2022-05-09 12:00:00,19.6,7.24,9.87,5.4,195.8
2022-05-09 13:00:00,19.6,7.31,9.88,6.4,196.0
2022-05-09 14:00:00,19.6,7.31,9.87,6.2,196.4
2022-05-09 15:00:00,19.6,7.26,9.86,6.6,196.6
2022-05-09 16:00:00,19.7,7.23,9.74,5.4,197.0
2022-05-09 17:00:00,19.6,7.26,9.85,5.8,197.2
2022-05-09 18:00:00,19.6,7.25,9.85,5.9,197.5
2022-05-09 19:00:00,19.6,7.25,9.85,6.1,197.7
2022-05-09 20:00:00,19.7,7.22,9.51,5.3,198.0
2022-05-09 21:00:00,19.6,7.27,9.85,6.6,197.9
2022-05-09 22:00:00,19.6,7.27,9.85,6.2,198.0
2022-05-09 23:00:00,19.6,7.27,9.85,5.9,198.2
2022-05-10 00:00:00,19.6,7.23,9.15,5.3,198.1
2022-05-10 01:00:00,19.6,7.25,9.83,5.8,197.9
2022-05-10 02:00:00,19.6,7.24,9.82,5.6,197.7
2022-05-10 03:00:00,19.6,7.25,9.82,5.9,197.4
2022-05-10 04:00:00,19.6,7.22,9.74,5.3,196.7
2022-05-10 05:00:00,19.6,7.3,9.82,6.3,196.6
2022-05-10 06:00:00,19.6,7.29,9.82,6.1,196.2
2022-05-10 07:00:00,19.6,7.32,9.83,6.7,196.1
2022-05-10 08:00:00,19.6,7.24,9.78,5.7,196.9
2022-05-10 09:00:00,19.6,7.31,9.82,6.8,197.0
2022-05-10 10:00:00,19.6,7.32,9.81,6.7,195.7
2022-05-10 11:00:00,19.6,7.32,9.81,6.8,194.7
2022-05-10 12:00:00,19.6,7.29,9.86,9.0,193.4
2022-05-10 13:00:00,19.6,7.39,9.83,10.9,190.5
2022-05-10 14:00:00,19.5,7.41,9.84,11.3,189.7
2022-05-10 15:00:00,19.5,7.42,9.85,11.3,188.9
2022-05-10 16:00:00,19.6,7.37,9.88,10.6,189.1
2022-05-10 17:00:00,19.5,7.42,9.85,11.0,189.4
2022-05-10 18:00:00,19.5,7.41,9.86,11.4,189.5
2022-05-10 19:00:00,19.5,7.43,9.87,10.7,188.8
2022-05-10 20:00:00,19.5,7.37,9.92,10.0,188.6
2022-05-10 21:00:00,19.4,7.42,9.88,10.2,188.3
2022-05-10 22:00:00,19.4,7.42,9.89,9.8,187.2
2022-05-10 23:00:00,19.4,7.37,9.89,10.2,186.7
2022-05-11 00:00:00,19.4,7.33,9.9,9.9,186.1
2022-05-11 01:00:00,19.3,7.4,9.91,11.1,185.0
2022-05-11 02:00:00,19.3,7.38,9.91,10.4,184.9
2022-05-11 03:00:00,19.4,7.4,9.89,9.5,185.7
2022-05-11 04:00:00,19.5,7.32,9.97,8.4,185.7
2022-05-11 05:00:00,19.4,7.41,9.88,8.8,186.3
2022-05-11 06:00:00,19.4,7.41,9.89,5.2,185.7
2022-05-11 07:00:00,19.4,7.4,9.89,4.7,184.7
2022-05-11 08:00:00,19.5,7.33,9.99,8.3,184.4
2022-05-11 09:00:00,19.4,7.42,9.89,7.5,184.0
2022-05-11 10:00:00,19.4,7.43,9.89,7.6,183.9
2022-05-11 11:00:00,19.4,7.41,9.89,8.0,183.5
2022-05-11 12:00:00,19.4,7.32,10.01,8.7,181.5
2022-05-11 13:00:00,19.2,7.44,9.93,7.6,180.6
2022-05-11 14:00:00,19.2,7.43,9.95,7.8,180.8
2022-05-11 15:00:00,19.2,7.44,9.94,4.1,180.6
2022-05-11 16:00:00,19.3,7.41,10.04,10.1,180.0
2022-05-11 17:00:00,19.2,7.43,9.96,4.2,179.3
2022-05-11 18:00:00,19.1,7.44,9.97,4.2,178.0
2022-05-11 19:00:00,19.1,7.44,9.99,4.2,177.7
2022-05-11 20:00:00,19.2,7.41,10.08,11.7,177.4
2022-05-11 21:00:00,19.1,7.44,10.0,3.5,176.5
2022-05-11 22:00:00,19.0,7.41,10.01,9.6,175.8
2022-05-11 23:00:00,18.9,7.43,10.01,9.8,175.2
2022-05-12 00:00:00,19.0,7.34,10.08,10.1,175.0
2022-05-12 01:00:00,18.9,7.43,10.01,9.9,175.0
2022-05-12 02:00:00,18.9,7.41,10.02,9.2,175.0
2022-05-12 03:00:00,18.9,7.42,9.99,9.1,175.4
2022-05-12 04:00:00,19.1,7.32,10.04,8.1,175.8
2022-05-12 05:00:00,19.0,7.4,9.97,9.6,175.9
2022-05-12 06:00:00,19.0,7.4,9.96,9.3,175.8
2022-05-12 07:00:00,19.0,7.4,9.97,9.5,175.7
2022-05-12 08:00:00,19.1,7.3,10.03,8.4,175.6
2022-05-12 09:00:00,19.0,7.4,9.96,8.5,175.3
2022-05-12 10:00:00,19.0,7.4,9.97,9.7,174.7
2022-05-12 11:00:00,19.0,7.4,9.96,9.2,174.5
2022-05-12 12:00:00,18.9,7.33,10.02,8.9,173.3
2022-05-12 13:00:00,18.8,7.4,10.02,10.3,172.7
2022-05-12 14:00:00,18.7,7.39,10.04,6.4,172.1
2022-05-12 15:00:00,18.6,7.39,10.06,8.6,172.2
2022-05-12 16:00:00,18.8,7.34,10.13,12.1,171.3
2022-05-12 17:00:00,18.7,7.39,10.03,7.8,171.7
2022-05-12 18:00:00,18.6,7.41,10.06,10.5,170.6
2022-05-12 19:00:00,18.6,7.41,10.07,9.2,170.2
2022-05-12 20:00:00,18.7,7.35,10.16,9.2,170.0
2022-05-12 21:00:00,18.6,7.4,10.08,8.7,169.7
2022-05-12 22:00:00,18.5,7.41,10.1,9.4,169.4
2022-05-12 23:00:00,18.5,7.41,10.1,9.2,169.2
2022-05-13 00:00:00,18.5,7.34,10.18,10.8,168.7
2022-05-13 01:00:00,18.4,7.4,10.11,10.8,168.7
2022-05-13 02:00:00,18.4,7.41,10.1,10.4,169.0
2022-05-13 03:00:00,18.6,7.37,10.04,9.0,168.9
2022-05-13 04:00:00,18.6,7.32,9.98,9.0,169.3
2022-05-13 05:00:00,18.5,7.39,10.05,9.7,169.2
2022-05-13 06:00:00,18.5,7.34,10.05,9.1,168.9
2022-05-13 07:00:00,18.6,7.38,10.04,9.0,168.8
2022-05-13 08:00:00,18.6,7.3,9.89,8.9,168.3
2022-05-13 09:00:00,18.4,7.4,10.11,10.2,168.1
2022-05-13 10:00:00,18.2,7.37,10.16,10.1,167.2
2022-05-13 11:00:00,18.2,7.36,10.16,10.3,166.8
2022-05-13 12:00:00,18.3,7.34,10.24,9.7,166.9
2022-05-13 13:00:00,18.2,7.4,10.17,9.9,166.8
2022-05-13 14:00:00,18.2,7.41,10.16,10.0,167.3
2022-05-13 15:00:00,18.1,7.4,10.2,9.6,167.7
2022-05-13 16:00:00,18.3,7.32,10.25,15.4,167.5
2022-05-13 17:00:00,18.3,7.4,10.14,9.6,166.9
2022-05-13 18:00:00,18.3,7.36,10.29,10.2,167.0
2022-05-13 19:00:00,18.1,7.42,10.21,10.4,166.2
2022-05-13 20:00:00,18.1,7.35,10.32,10.9,166.0
2022-05-13 21:00:00,18.0,7.4,10.25,11.0,165.7
2022-05-13 22:00:00,18.0,7.39,10.27,11.4,165.5
2022-05-13 23:00:00,17.9,7.41,10.28,10.5,165.2
2022-05-14 00:00:00,17.9,7.35,10.35,10.2,165.0
2022-05-14 01:00:00,17.8,7.39,10.3,10.5,164.8
2022-05-14 02:00:00,17.8,7.35,10.29,10.2,164.9
2022-05-14 03:00:00,17.8,7.37,10.29,10.0,165.2
2022-05-14 04:00:00,17.7,7.34,10.42,9.8,165.3
2022-05-14 05:00:00,17.8,7.38,10.27,9.3,165.1
2022-05-14 06:00:00,17.8,7.38,10.28,9.3,165.2
2022-05-14 07:00:00,17.7,7.38,10.3,9.9,165.4
2022-05-14 08:00:00,17.8,7.39,10.43,9.4,165.3
2022-05-14 09:00:00,17.9,7.41,10.31,3.1,165.0
2022-05-14 10:00:00,18.0,7.43,10.28,3.8,164.6
2022-05-14 11:00:00,18.0,7.42,10.27,3.6,164.4
2022-05-14 12:00:00,18.1,7.45,10.38,9.1,165.3
2022-05-14 13:00:00,18.0,7.43,10.3,5.0,165.6
2022-05-14 14:00:00,18.0,7.42,10.26,5.3,164.6
2022-05-14 15:00:00,18.0,7.45,10.26,4.8,167.2
2022-05-14 16:00:00,18.1,7.38,10.35,10.5,167.0
2022-05-14 17:00:00,18.0,7.45,10.26,6.8,167.6
2022-05-14 18:00:00,18.0,7.45,10.26,6.3,168.9
2022-05-14 19:00:00,18.0,7.46,10.28,8.7,168.6
2022-05-14 20:00:00,18.1,7.37,10.3,8.7,168.4
2022-05-14 21:00:00,18.0,7.47,10.28,7.9,168.6
2022-05-14 22:00:00,18.0,7.43,10.29,9.6,168.3
2022-05-14 23:00:00,18.0,7.42,10.3,8.8,168.3
2022-05-15 00:00:00,18.0,7.36,10.32,8.8,168.2
2022-05-15 01:00:00,17.9,7.4,10.28,9.2,168.4
2022-05-15 02:00:00,17.9,7.41,10.29,9.4,168.4
2022-05-15 03:00:00,17.9,7.42,10.29,10.8,170.4
2022-05-15 04:00:00,17.9,7.36,10.41,10.6,169.9
2022-05-15 05:00:00,17.9,7.41,10.3,7.0,170.2
2022-05-15 06:00:00,17.9,7.46,10.29,7.1,171.4
2022-05-15 07:00:00,18.0,7.44,10.27,7.0,171.1
2022-05-15 08:00:00,18.0,7.43,10.39,8.4,171.4
2022-05-15 09:00:00,17.9,7.49,10.28,3.3,170.2
2022-05-15 10:00:00,17.9,7.48,10.3,2.9,170.2
2022-05-15 11:00:00,17.9,7.5,10.3,3.0,169.5
2022-05-15 12:00:00,18.1,7.47,10.39,5.6,170.3
2022-05-15 13:00:00,18.0,7.52,10.27,2.9,166.9
2022-05-15 14:00:00,18.1,7.5,10.26,3.0,168.1
2022-05-15 15:00:00,18.2,7.49,10.24,3.1,170.9
2022-05-15 16:00:00,18.3,7.53,10.35,6.7,172.6
2022-05-15 17:00:00,18.2,7.51,10.24,2.9,169.9
2022-05-15 18:00:00,18.2,7.55,10.24,3.1,172.1
2022-05-15 19:00:00,18.2,7.5,10.23,3.3,173.3
2022-05-15 20:00:00,18.3,7.5,10.33,8.8,174.3
2022-05-15 21:00:00,18.2,7.51,10.22,3.6,174.1
2022-05-15 22:00:00,18.2,7.49,10.22,3.2,173.6
2022-05-15 23:00:00,18.2,7.51,10.22,3.3,172.8
2022-05-16 00:00:00,18.3,7.44,10.32,8.7,172.4
2022-05-16 01:00:00,18.2,7.47,10.2,3.5,172.1
2022-05-16 02:00:00,18.2,7.47,10.2,3.7,171.9
2022-05-16 03:00:00,18.2,7.48,10.2,3.9,174.1
2022-05-16 04:00:00,18.2,7.49,10.34,17.1,177.1
2022-05-16 05:00:00,18.1,7.5,10.24,3.2,176.7
2022-05-16 06:00:00,18.1,7.49,10.23,3.4,177.5
2022-05-16 07:00:00,18.2,7.49,10.2,3.2,177.0
2022-05-16 08:00:00,18.3,7.48,10.31,9.3,178.2
2022-05-16 09:00:00,18.3,7.49,10.18,3.3,176.9
2022-05-16 10:00:00,18.3,7.49,10.18,3.9,176.1
2022-05-16 11:00:00,18.3,7.49,10.18,3.6,176.2
2022-05-16 12:00:00,18.4,7.46,10.28,9.1,176.2
2022-05-16 13:00:00,18.4,7.47,10.15,4.0,175.6
2022-05-16 14:00:00,18.4,7.5,10.14,3.6,174.9
2022-05-16 15:00:00,18.5,7.48,10.13,4.8,174.5
2022-05-16 16:00:00,18.6,7.37,10.21,9.8,174.6
2022-05-16 17:00:00,18.6,7.39,10.07,11.7,176.5
2022-05-16 18:00:00,18.6,7.37,10.05,9.3,175.7
2022-05-16 19:00:00,18.6,7.38,10.06,9.6,176.7
2022-05-16 20:00:00,18.6,7.41,9.59,9.6,179.7
2022-05-16 21:00:00,18.6,7.42,10.11,10.7,180.1
2022-05-16 22:00:00,18.5,7.4,10.12,10.5,180.1
2022-05-16 23:00:00,18.5,7.4,10.12,9.7,179.7
2022-05-17 00:00:00,18.5,7.38,9.58,8.3,178.4
2022-05-17 01:00:00,18.5,7.39,10.09,8.7,178.0
2022-05-17 02:00:00,18.4,7.39,10.08,8.4,177.5
2022-05-17 03:00:00,18.4,7.37,10.08,8.8,177.4
2022-05-17 04:00:00,18.5,7.38,9.58,21.1,182.1
2022-05-17 05:00:00,18.4,7.4,10.12,24.4,184.7
2022-05-17 06:00:00,18.4,7.41,10.12,20.5,185.3
2022-05-17 07:00:00,18.5,7.4,10.1,18.5,185.4
2022-05-17 08:00:00,18.6,7.39,9.61,13.2,184.6
2022-05-17 09:00:00,18.6,7.4,10.07,13.3,184.3
2022-05-17 10:00:00,18.6,7.4,10.07,11.5,182.5
2022-05-17 11:00:00,18.7,7.39,10.06,11.3,181.1
2022-05-17 12:00:00,18.8,7.38,9.49,9.3,180.2
2022-05-17 13:00:00,18.7,7.38,10.04,10.2,179.4
2022-05-17 14:00:00,18.7,7.38,10.04,9.4,179.1
2022-05-17 15:00:00,18.8,7.37,10.03,9.4,178.6
2022-05-17 16:00:00,19.0,7.41,9.4,25.9,182.7
2022-05-17 17:00:00,18.9,7.38,9.99,15.9,180.4
2022-05-17 18:00:00,18.9,7.39,9.98,11.1,179.5
2022-05-17 19:00:00,18.9,7.37,9.99,9.8,179.2
2022-05-17 20:00:00,18.9,7.38,9.35,8.7,179.4
2022-05-17 21:00:00,18.8,7.39,10.0,9.2,179.3
2022-05-17 22:00:00,18.8,7.37,10.01,9.1,179.1
2022-05-17 23:00:00,18.8,7.36,10.02,8.7,179.1
2022-05-18 00:00:00,18.9,7.35,9.34,7.7,179.1
2022-05-18 01:00:00,18.8,7.36,10.01,8.7,179.1
2022-05-18 02:00:00,18.8,7.36,10.01,8.2,178.9
2022-05-18 03:00:00,18.8,7.37,10.01,8.2,179.0
2022-05-18 04:00:00,19.2,7.4,9.53,48.0,197.7
2022-05-18 05:00:00,19.0,7.38,9.99,23.9,185.5
2022-05-18 06:00:00,18.9,7.37,9.99,15.0,183.4
2022-05-18 07:00:00,19.0,7.38,10.11,13.1,181.4
2022-05-18 08:00:00,19.0,7.38,9.25,9.7,181.7
2022-05-18 09:00:00,18.9,7.37,10.06,10.5,181.7
2022-05-18 10:00:00,19.1,7.39,10.17,9.5,183.1
2022-05-18 11:00:00,23.5,7.55,8.56,5.1,183.5
2022-05-18 12:00:00,19.7,7.34,8.93,1457.9,181.7
2022-05-18 13:00:00,19.1,7.39,8.46,13.2,182.2
2022-05-18 14:00:00,18.9,7.34,8.69,10.6,182.2
2022-05-18 15:00:00,18.8,7.34,8.44,10.5,181.7
2022-05-18 16:00:00,19.1,7.36,8.27,31.4,191.0
2022-05-18 17:00:00,19.2,7.34,8.31,21.1,191.1
2022-05-18 18:00:00,19.0,7.32,8.13,13.6,185.9
2022-05-18 19:00:00,19.0,7.31,8.0,11.1,184.6
2022-05-18 20:00:00,18.9,7.33,7.79,9.8,184.1
2022-05-18 21:00:00,18.9,7.3,7.91,9.9,182.7
2022-05-18 22:00:00,18.9,7.3,7.88,9.6,182.1
2022-05-18 23:00:00,18.9,7.3,7.86,9.2,182.0
2022-05-19 00:00:00,18.9,7.31,7.72,8.5,181.9
2022-05-19 01:00:00,18.9,7.3,7.84,8.9,182.4
2022-05-19 02:00:00,18.9,7.3,7.81,9.1,182.8
2022-05-19 03:00:00,18.9,7.3,7.82,8.5,182.5
2022-05-19 04:00:00,18.9,7.32,7.69,8.5,182.6
2022-05-19 05:00:00,19.4,7.31,7.84,43.1,197.0
2022-05-19 06:00:00,19.2,7.31,7.81,19.0,193.9
2022-05-19 07:00:00,19.1,7.31,7.78,14.3,188.6
2022-05-19 08:00:00,19.0,7.32,7.63,11.1,186.9
2022-05-19 09:00:00,19.0,7.3,7.8,11.5,185.6
2022-05-19 10:00:00,19.0,7.3,7.77,10.9,186.0
2022-05-19 11:00:00,19.1,7.3,7.8,10.9,186.2
2022-05-19 12:00:00,19.1,7.32,7.57,9.6,186.3
2022-05-19 13:00:00,19.1,7.3,7.71,9.7,186.3
2022-05-19 14:00:00,19.1,7.3,7.71,9.8,186.4
2022-05-19 15:00:00,19.1,7.32,7.65,10.5,186.4
2022-05-19 16:00:00,19.1,7.35,7.57,8.5,186.6
2022-05-19 17:00:00,19.1,7.36,7.78,32.8,191.7
2022-05-19 18:00:00,19.3,7.36,7.7,16.8,193.7
